,srcip_private,srcip_public,srcip_default,dstip_private,dstip_public,dstip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chwhereen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp2,sport_ldaps,sport_cups,sport_imap4_ssl,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_irc,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chwhereen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp2,dport_ldaps,dport_cups,dport_imap4_ssl,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_irc,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_tcp,protocol_udp,protocol_icmp,protocol_igmp,protocol_other,tcpflags_URG,tcpflags_ACK,tcpflags_PSH,tcpflags_RST,tcpflags_SYN,tcpflags_FIN,srctos_zero,srctos_192,srctos_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,label_background,label_dos,label_scan11,label_scan44,label_nerisbotnet,label_blacklist,label_anomaly_udpscan,label_anomaly_sshscan,label_anomaly_spam,outcome.multiclass
2016-07-27 14:56:00,1,93027,0,29,92999,0,838,0,0,0,0,0,0,0,316,120,34,930,12373,0,0,0,13357,0,677,0,131,5,212,127,1,9151,587,0,7,0,12,0,0,83,0,8,8,1,1,0,1,2,21,0,0,35,0,3,59,39043,31262,22723,305,13,0,0,0,31,0,0,332,147,677,985,12720,0,0,0,13196,1,655,1,203,14,208,280,1,9276,7359,0,8,0,15,0,1,76,0,7,5,1,1,0,1,2,14,0,0,42,1,5,81,46876,24425,21727,63802,28372,768,0,86,2,82146,43043,8542,48727,36378,76564,132,16332,51829,34665,4948,1432,154,42506,24595,20777,4022,1128,92524,0,0,0,0,504,0,0,0,1
2016-07-27 14:57:00,3,97590,0,30,97563,0,1217,0,0,0,0,0,0,1,126,100,45,898,13081,0,0,0,13397,0,504,0,138,7,295,153,0,9910,551,0,5,0,7,0,0,97,0,9,5,1,2,0,1,6,33,0,2,46,0,3,69,40626,32178,24789,321,12,0,0,1,27,1,1,141,186,1047,928,13681,0,0,0,13497,0,468,0,204,22,279,467,1,9922,7324,0,10,0,8,0,0,87,1,5,3,0,2,0,1,2,19,2,1,53,0,3,86,48988,24862,23743,65411,30941,1139,0,102,2,86406,43767,8270,49387,35829,80466,140,16987,55186,35357,5257,1604,189,44518,26106,21795,4080,1094,97075,0,0,0,0,518,0,0,0,1
2016-07-27 14:58:00,2,95318,0,26,95294,0,727,0,0,0,0,0,0,0,97,61,88,1153,13560,0,0,0,12212,0,655,0,132,5,260,153,0,9811,504,0,7,0,57,0,0,109,0,7,2,0,0,1,1,0,33,0,0,48,1,3,57,39680,31612,24028,235,12,1,0,0,40,0,0,109,90,2606,1280,13912,0,0,1,12496,1,631,0,191,12,248,347,2,9771,7247,0,11,0,63,1,0,88,1,5,1,0,0,0,1,0,19,0,0,59,1,4,66,49798,24297,21225,64898,29668,652,0,102,2,82549,42125,8510,49171,34865,77659,128,17533,55446,33937,4498,1250,189,46313,23611,20794,3552,1049,94951,0,0,0,0,369,0,0,0,1
2016-07-27 14:59:00,2,95320,0,24,95298,0,901,0,0,0,0,0,0,0,176,154,61,861,12460,0,0,0,12242,0,615,0,115,8,307,114,0,9825,486,0,6,0,50,0,0,131,1,12,5,0,0,0,0,1,37,0,1,47,0,3,68,38594,30733,25995,290,12,2,0,0,44,0,0,169,192,3366,912,13360,0,0,0,12270,1,580,0,178,18,298,313,0,9985,7275,0,16,0,55,1,0,108,1,7,4,1,0,0,0,1,20,0,0,51,1,4,78,49860,22373,23089,65905,28498,818,0,101,0,81966,42466,8170,50234,34804,76711,140,18471,54359,35057,4357,1366,183,44772,24516,21617,3343,1074,95025,0,0,0,0,297,0,0,0,1
2016-07-27 15:00:00,2,99570,0,24,99548,0,809,0,0,0,1,0,0,29,340,297,50,820,12739,0,0,0,13835,0,706,0,164,4,232,113,0,9965,491,0,4,0,28,0,0,117,0,5,2,0,0,1,0,0,40,0,0,50,0,2,79,40868,33428,25276,226,13,0,0,1,35,1,25,340,344,574,884,13078,0,1,1,13773,0,658,0,223,18,229,302,0,10083,7272,0,11,0,33,0,2,100,0,5,2,0,0,0,0,0,24,0,0,50,0,3,95,48723,26861,23988,70300,28435,732,0,105,0,85989,45667,8455,54165,38817,80250,167,19155,55775,37392,4858,1374,173,46750,25248,22768,3681,1125,99148,0,0,0,0,424,0,0,0,1
2016-07-27 15:01:00,2,92309,0,26,92285,0,884,2,0,0,0,0,0,29,265,281,51,928,12207,0,0,0,11936,0,717,0,148,5,315,125,0,9604,518,0,5,0,66,0,0,79,1,6,2,0,0,1,0,1,28,1,0,45,0,3,68,38279,29762,24270,278,12,1,0,1,29,1,29,275,327,617,1021,12600,0,0,0,12020,0,668,0,217,14,326,277,0,9755,7307,0,14,0,66,0,0,70,2,5,1,0,0,0,0,1,16,2,0,48,0,5,97,46385,23077,22849,63003,28402,811,0,95,2,81953,42218,8228,47266,35720,75748,164,16399,51985,33873,4815,1450,188,42863,23701,20854,3739,1154,92036,0,0,0,0,275,0,0,0,1
2016-07-27 15:02:00,2,95913,0,14,95901,0,1357,0,0,0,0,0,0,2,325,310,56,904,12814,0,0,0,12399,0,536,0,161,2,205,159,0,9519,518,0,12,0,23,0,0,75,0,9,2,1,0,1,0,1,37,2,0,52,2,3,69,39459,31216,25240,438,12,0,0,0,36,1,2,344,342,1086,974,13270,1,0,1,12518,3,497,0,227,14,187,434,2,9625,7259,0,18,0,35,0,0,66,0,7,2,0,0,0,0,0,18,0,0,55,1,3,75,47802,24835,23278,64828,29714,1272,0,101,0,85177,42690,8284,48474,36314,78837,165,16913,54099,35373,4957,1314,172,44952,24372,21307,4339,945,95581,0,0,0,0,334,0,0,0,1
2016-07-27 15:03:00,7,95226,6,26,95207,6,1413,0,0,0,0,0,0,2,245,212,36,729,12581,0,0,0,12471,0,602,0,129,5,338,148,0,9607,533,0,5,0,12,0,0,106,1,7,4,0,0,0,1,0,24,0,0,56,3,2,51,39293,31640,24306,474,13,0,0,0,25,0,1,261,245,1349,848,12872,0,0,0,12464,1,563,0,191,15,321,357,0,9670,7303,0,12,0,15,0,0,95,4,5,4,0,0,0,2,0,11,0,0,64,2,3,71,47540,25074,22625,64657,29137,1307,0,138,0,83980,42137,8278,48847,36356,78090,204,16945,53734,35238,4796,1218,253,44370,24947,20654,4245,1022,94773,0,0,0,0,466,0,0,0,1
2016-07-27 15:04:00,4,97731,0,26,97709,0,983,0,0,0,0,1,0,0,176,106,42,751,13897,0,0,0,12815,0,559,0,121,6,245,106,0,9395,510,0,4,0,22,0,0,81,0,10,4,0,1,0,0,1,50,0,0,54,0,2,62,39910,32633,25192,296,12,0,0,0,46,2,0,162,147,1173,774,14163,0,0,1,12900,2,527,0,187,16,241,301,0,9434,7294,0,8,0,24,0,2,78,2,7,4,1,1,0,0,1,25,1,0,53,0,5,73,48267,25436,24032,64339,32388,892,0,116,0,86887,41584,7845,48467,36347,78050,203,19482,57146,34012,4980,1359,238,46090,25861,20383,4232,1169,97223,0,0,0,0,512,0,0,0,1
2016-07-27 15:05:00,9,88151,0,32,88128,0,897,0,0,0,0,0,0,6,330,111,53,594,10548,0,0,0,12821,0,682,0,144,2,294,108,0,9294,559,0,4,0,15,0,0,70,0,6,7,0,0,0,1,0,49,1,0,67,0,3,87,36623,29052,22485,302,12,0,0,0,38,1,5,341,148,494,636,10749,1,0,0,12913,1,656,0,203,13,290,277,0,9444,7336,0,5,0,13,0,1,68,4,7,6,0,0,0,1,0,21,2,0,56,0,4,104,44337,23033,20790,63479,23761,801,0,119,0,77926,41919,7570,48226,36409,72046,147,15967,47526,34360,4793,1317,164,39365,23031,20542,4146,1076,87678,0,0,0,0,482,0,0,0,1
2016-07-27 15:06:00,8,88538,0,32,88514,0,932,3,0,0,0,0,0,11,342,104,55,699,9972,0,0,0,13472,0,493,0,116,4,244,125,0,9247,495,0,4,0,10,1,0,92,0,8,7,0,0,0,1,2,17,0,0,63,0,3,68,36533,29842,22171,294,14,0,0,1,53,0,6,355,143,512,752,10210,1,0,0,13703,0,461,0,192,12,223,310,0,9356,7263,0,13,0,13,0,0,88,0,6,6,0,0,0,1,1,9,0,0,58,0,4,95,44456,23118,20972,63666,23927,845,0,108,0,78155,42106,7738,48616,36576,72632,175,15739,48063,33780,5040,1469,194,39438,23380,20547,4002,1179,88195,0,0,0,0,351,0,0,0,1
2016-07-27 15:07:00,8,87101,0,29,87080,0,1040,0,0,0,0,0,0,2,327,94,44,628,9974,0,0,0,12560,0,638,0,143,5,306,166,0,8945,577,0,8,0,13,0,0,66,1,7,4,0,2,0,1,0,52,0,0,55,0,5,84,35646,29110,22353,370,12,1,0,0,29,2,2,342,125,746,672,10309,0,0,0,12610,1,607,0,208,13,299,369,0,9051,7336,0,12,0,14,0,1,57,3,5,9,0,2,0,1,0,24,1,0,45,1,3,119,43629,22493,20987,62015,24037,949,0,108,0,76611,40650,7412,46472,33954,70835,149,16125,47908,32398,4906,1695,202,39502,22843,19408,4122,1234,86890,0,0,0,0,219,0,0,0,1
2016-07-27 15:08:00,2,89173,0,15,89160,0,1350,0,0,0,0,0,0,2,329,73,40,731,10314,0,0,0,11734,0,534,0,140,5,291,171,0,9222,523,0,7,0,13,0,0,102,0,6,5,2,0,0,0,0,37,0,1,56,1,3,59,35693,31282,22200,321,12,0,0,0,38,0,2,342,102,484,815,10562,0,1,0,11684,1,506,0,207,14,283,487,0,9407,7302,0,12,0,13,0,0,94,0,7,5,1,0,0,0,0,13,0,1,54,0,7,78,43197,25225,20753,60286,27511,1250,0,128,1,78712,39672,7512,44806,33168,73686,231,15258,51185,30955,5321,1519,195,39607,24777,19742,3990,1058,88756,0,0,0,0,419,0,0,0,1
2016-07-27 15:09:00,2,90113,0,27,90088,0,950,0,0,0,0,1,0,1,345,94,44,622,9947,0,0,0,13314,0,536,0,142,6,335,137,0,9404,606,0,6,0,9,0,0,91,0,13,8,0,0,0,0,0,36,1,0,65,0,4,72,36666,30644,22805,305,12,0,0,0,19,1,1,350,111,1132,639,10209,0,0,0,13296,0,516,0,207,14,332,368,0,9680,7381,0,9,0,9,0,1,79,0,7,9,1,0,0,0,0,17,1,0,58,0,5,98,45082,24035,20998,64466,24674,860,0,115,0,79096,43017,7661,48801,35624,74299,155,15661,49384,34704,4747,1114,166,39310,25884,20366,3602,953,89768,0,0,0,0,347,0,0,0,1
2016-07-27 15:10:00,2,92039,0,16,92025,0,946,0,0,0,0,0,0,55,341,105,77,667,11440,0,0,0,12718,0,631,0,174,8,214,126,0,9847,529,0,7,0,10,0,0,119,1,8,8,0,0,2,0,0,25,0,1,65,1,2,68,38093,29974,23974,288,12,0,0,0,26,3,28,341,136,1423,736,11697,0,1,0,12774,0,619,0,235,16,218,408,0,9900,7273,0,14,0,13,0,0,121,2,8,10,0,0,2,0,0,11,2,1,50,1,3,106,46744,23191,22106,64712,26367,857,0,105,0,80769,42653,7775,49096,35975,74517,189,17335,51633,33888,5018,1370,132,42772,23742,20581,3835,1111,91583,0,0,0,0,458,0,0,0,1
2016-07-27 15:11:00,2,91703,0,27,91678,0,897,2,0,0,0,0,0,10,349,94,56,711,10742,0,0,0,12831,0,525,0,137,3,291,151,0,9877,514,0,13,0,19,0,0,82,0,8,6,2,0,0,0,0,42,1,0,60,1,6,59,37401,30366,23938,271,12,0,0,1,33,0,6,363,127,1183,793,11065,0,0,1,12705,0,488,0,185,14,287,409,1,9907,7280,0,19,0,18,0,0,75,0,6,4,2,0,0,0,0,20,0,0,51,2,4,91,45669,23150,22886,64568,26219,817,0,101,0,80571,42196,7781,48125,35305,73992,158,17555,51366,33800,5127,1239,173,41476,24553,20746,3799,1131,91265,0,0,0,0,440,0,0,0,1
2016-07-27 15:12:00,2,91364,0,27,91339,0,1028,0,0,0,0,0,0,7,336,84,69,680,10568,0,0,0,12924,0,539,0,130,4,236,168,0,10416,547,0,9,0,12,0,0,98,0,7,7,0,0,0,0,1,42,0,1,55,0,3,74,37946,30278,23142,358,12,0,0,0,16,0,7,361,115,826,718,10735,1,0,1,12973,1,516,0,217,13,236,414,1,10609,7303,0,12,0,14,0,0,92,2,6,8,0,0,0,0,0,20,0,1,52,0,3,93,46002,23398,21966,65420,24898,943,0,105,0,80677,43533,7815,48528,35756,73875,156,17335,50486,34568,4841,1281,190,40944,23574,22009,3800,1039,90951,0,0,0,0,415,0,0,0,1
2016-07-27 15:13:00,2,92459,0,31,92430,0,1327,1,0,0,0,0,0,0,338,241,57,732,11322,0,0,0,12811,0,464,0,157,4,327,133,0,9954,540,0,8,0,15,0,0,93,0,6,5,1,0,0,0,0,22,1,0,52,0,4,72,38635,30468,23358,323,12,0,0,0,0,2,0,345,283,1179,872,11701,1,2,0,12946,0,429,0,215,12,318,454,0,10175,7333,0,9,0,13,1,0,95,1,5,6,0,0,0,0,0,12,0,0,47,0,4,96,47159,23824,21478,64698,26413,1231,0,119,0,81227,42441,7806,48076,36269,75699,178,16584,51257,33928,5601,1484,191,42376,23702,21296,4003,1083,92132,0,0,0,0,329,0,0,0,1
2016-07-27 15:14:00,2,89650,0,25,89627,0,1122,0,0,0,0,1,0,15,336,205,100,864,11205,0,0,0,12338,0,598,0,121,5,234,124,2,9076,493,0,6,0,12,0,0,88,0,7,5,1,0,0,0,0,39,0,0,55,0,4,62,37030,30096,22526,357,12,1,0,0,0,1,15,349,307,1904,930,11588,0,0,0,12348,0,563,0,182,17,228,323,0,9345,7255,0,11,0,12,1,1,82,0,5,6,1,0,0,0,0,37,0,0,49,0,5,84,46309,22702,20641,62818,25677,1023,0,134,0,77949,41085,7200,47390,34159,72735,148,16769,51020,32285,4947,1238,162,42337,22981,19524,3767,1043,89395,0,0,0,0,257,0,0,0,1
2016-07-27 15:15:00,0,96993,0,27,96966,0,991,0,0,0,0,0,0,9,340,106,85,1035,12924,0,0,0,12172,0,728,0,145,3,301,102,4,9304,506,0,4,0,7,0,0,65,0,7,8,0,0,1,0,0,42,0,1,52,0,6,69,38914,33220,24859,284,13,0,0,0,0,0,9,329,150,3534,1157,13566,1,0,1,12457,0,676,0,188,13,290,304,0,9550,7286,0,6,0,8,0,0,63,2,6,9,0,0,0,0,0,37,0,1,47,0,7,100,50360,24201,22432,65897,30084,901,0,111,0,83666,42923,7865,50709,35576,77243,162,19588,56045,34636,4919,1246,147,46060,25884,20262,3741,1046,96657,0,0,0,0,336,0,0,0,1
2016-07-27 15:16:00,2,93655,0,27,93630,0,902,1,0,0,0,0,0,1,338,123,97,1248,13141,0,0,0,11455,0,496,0,117,3,251,136,3,9093,481,0,4,0,5,0,0,92,0,5,7,1,0,1,0,1,43,0,0,44,0,3,59,38076,30786,24795,296,12,0,0,0,1,0,1,357,1409,1554,1382,13654,0,0,0,11563,0,467,0,198,11,235,302,0,9082,7226,0,7,0,5,0,1,95,1,5,5,1,0,1,0,1,26,0,0,41,0,4,88,48255,23490,21912,62917,29816,816,0,108,0,81579,41497,7490,48281,34487,76711,147,16799,54029,33102,4925,1429,172,44633,23842,20115,4017,1050,93326,0,0,0,0,331,0,0,0,1
2016-07-27 15:17:00,1,100626,0,21,100606,0,951,0,0,0,0,0,0,0,327,100,82,1423,14721,0,0,0,11824,0,608,0,136,3,282,134,0,9449,533,0,5,0,12,0,0,70,4,10,4,1,1,2,1,2,38,1,1,42,0,3,80,40745,35370,24512,325,12,0,0,0,1,0,0,335,114,889,5120,15066,1,0,0,11961,1,576,0,190,12,285,309,0,9597,7290,0,8,0,8,0,0,69,3,6,3,0,0,1,0,0,15,0,0,37,0,2,90,52584,24771,23272,66866,32786,867,0,108,0,86712,43180,8308,51952,35998,80086,167,20374,59310,35070,4868,1221,158,49956,25164,20792,3707,1008,100246,0,0,0,0,381,0,0,0,1
2016-07-27 15:18:00,5,100251,0,24,100232,0,1372,0,0,0,0,0,0,1,347,109,116,1463,14187,0,0,0,12236,0,499,0,144,4,243,178,0,9427,534,0,8,0,15,0,0,110,0,5,3,0,0,1,0,1,25,0,1,42,0,3,57,41111,33183,25962,362,13,0,0,0,0,0,1,360,139,3706,1753,14462,2,0,1,12131,2,464,0,200,13,242,489,1,9546,7328,0,11,0,14,0,2,107,1,5,5,0,0,1,0,0,13,1,0,43,0,3,78,51839,24960,23457,66978,31886,1276,0,116,0,86861,44225,8236,52349,36315,80529,153,19574,57142,36387,5105,1432,190,47303,25914,22102,3890,1046,99841,0,0,0,0,415,0,0,0,1
2016-07-27 15:19:00,3,104429,0,28,104404,0,947,1,0,0,0,0,0,4,350,83,87,1345,14652,0,0,0,12645,0,517,0,121,6,329,117,0,9370,617,0,6,0,12,0,0,73,0,9,6,3,0,0,0,0,26,0,0,48,0,2,67,45404,33435,25593,282,13,0,0,0,0,0,4,363,119,2159,1479,14877,0,1,1,12740,1,509,0,184,15,320,297,0,9656,7363,0,12,0,14,1,1,74,1,5,7,2,0,0,0,0,12,1,0,46,1,4,88,51040,29223,24169,70176,33280,847,0,129,0,88736,45474,8458,56088,37635,81971,141,22320,60611,37716,4815,1081,209,49435,28614,21634,3796,953,104057,0,0,0,0,375,0,0,0,1
2016-07-27 15:20:00,0,95376,0,20,95356,0,993,0,0,0,0,1,0,1,337,163,111,1293,12840,0,0,0,12552,0,652,0,149,6,214,108,0,9469,583,0,8,0,20,0,0,115,0,8,6,1,0,3,1,0,42,1,0,59,0,2,73,39737,32163,23476,340,12,0,0,1,0,1,1,333,229,1084,1403,13213,0,2,0,12529,1,625,0,218,14,211,288,1,9560,7319,0,12,0,24,0,0,124,5,6,7,1,0,2,1,0,20,2,0,57,0,6,94,47973,24951,22452,65088,29276,900,0,112,0,84810,44620,8410,50204,37539,78234,186,16956,52478,36912,4645,1195,146,43169,26285,21319,3622,981,95108,0,0,0,0,268,0,0,0,1
2016-07-27 15:21:00,3,94325,0,24,94304,0,1070,2,0,0,0,0,0,1,341,125,95,1325,12674,0,0,0,11339,0,470,0,131,8,329,125,0,9802,536,0,6,0,9,0,0,88,0,7,3,0,0,0,0,1,39,0,3,55,1,1,73,38591,32521,23216,331,17,0,0,0,0,2,1,354,230,1385,1406,12992,1,0,0,11311,0,421,0,206,17,309,300,0,9989,7337,0,9,0,7,1,0,66,1,5,4,0,0,0,0,0,15,0,2,51,1,2,95,47236,24741,22351,63240,29992,989,0,107,0,83215,42618,8518,48185,34249,77029,173,17126,53404,35016,4576,1173,159,42944,26171,20846,3433,934,94066,0,0,0,0,262,0,0,0,1
2016-07-27 15:22:00,3,94524,0,29,94498,0,944,0,0,0,0,0,0,1,320,78,77,1243,13357,0,0,0,11683,0,615,0,135,10,262,104,0,9953,542,0,6,0,9,0,0,75,0,10,6,1,0,0,0,0,30,0,0,51,0,4,83,39517,32031,22979,303,12,2,0,0,0,1,1,327,121,1314,1337,13780,0,0,1,11646,0,582,1,205,17,236,329,1,10082,7266,0,7,0,12,0,0,60,0,5,6,1,0,0,0,0,16,1,0,47,0,5,100,48080,25110,21337,63552,30005,853,0,117,0,83702,43177,8250,48597,35301,77780,149,16598,53542,35039,4755,1045,146,44346,24574,21105,3597,905,94197,0,0,0,0,330,0,0,0,1
2016-07-27 15:23:00,4,96043,0,21,96026,0,1435,0,0,0,0,0,0,0,337,96,85,1270,13870,0,0,0,11009,0,522,0,134,7,359,177,0,9258,546,0,5,0,8,0,0,73,0,9,5,2,0,1,0,0,35,1,0,54,0,5,76,39287,33064,23696,418,13,0,0,0,0,0,0,361,123,3091,1444,14595,0,0,0,11163,2,487,0,203,12,332,428,1,9285,7320,0,7,0,12,1,0,69,0,5,4,1,0,1,0,0,15,1,0,55,0,6,84,49860,25306,20881,62808,31786,1336,0,117,0,83238,40832,8304,47848,32940,77682,147,18218,56464,33068,4928,1354,233,47645,23553,20153,3740,955,95698,0,0,0,0,349,0,0,0,1
2016-07-27 15:24:00,3,97461,0,20,97444,0,1024,1,0,0,0,0,0,0,339,121,72,1481,13407,0,0,0,11339,0,509,0,147,9,236,112,0,8901,519,0,5,0,15,0,0,62,0,6,7,0,0,0,0,0,29,0,1,43,1,147,69,38407,36135,22922,283,15,1,0,0,0,0,0,338,164,1632,1611,13818,0,0,0,11391,0,465,1,211,15,217,320,0,9050,7292,0,7,0,17,0,0,57,1,5,7,0,0,0,0,0,11,0,1,44,1,124,72,47431,28341,21692,61311,35104,936,0,113,0,86463,40953,7886,46640,33288,79734,229,17501,58601,32969,4550,1194,150,44515,29179,19311,3540,919,97103,0,0,0,0,361,0,0,0,1
2016-07-27 15:25:00,2,96221,0,29,96194,0,922,0,0,0,0,1,0,1,340,97,77,1641,14659,0,0,0,12225,0,579,0,141,9,284,115,0,8768,557,0,4,0,8,0,0,54,0,14,8,0,1,0,0,0,46,0,0,48,0,215,73,40550,32028,23645,281,13,0,0,0,0,0,1,341,133,749,1692,15094,0,1,0,12249,0,551,0,201,18,270,318,0,8773,7348,0,10,0,9,1,0,53,0,6,8,0,1,0,0,0,19,0,0,45,0,180,96,48557,25155,22511,61947,33328,825,0,123,0,85937,42345,7985,47610,34510,79174,173,16876,55333,34368,5096,1235,191,45370,25980,19807,4047,1019,95928,0,0,0,0,295,0,0,0,1
2016-07-27 15:26:00,5,91795,0,36,91764,0,884,0,0,0,0,0,0,0,320,66,75,1432,12792,0,0,0,11639,0,519,0,139,8,236,120,0,9311,537,0,4,0,7,0,0,80,0,8,6,0,0,0,1,1,36,0,0,41,0,143,67,38270,30944,22586,267,12,0,0,0,0,0,0,328,103,732,1521,13133,0,0,0,11708,0,481,0,210,15,231,323,1,9253,7293,0,7,0,9,0,0,81,1,7,4,0,0,0,1,0,22,1,0,40,0,129,102,46155,24208,21437,61499,29398,809,0,94,0,80901,41548,8504,46958,33715,75878,148,15774,52130,33797,4487,1242,144,42854,24289,19940,3783,934,91474,0,0,0,0,326,0,0,0,1
2016-07-27 15:27:00,1,94704,0,31,94674,0,870,1,0,0,0,0,0,0,310,97,72,1418,13079,0,0,0,12401,0,534,0,134,8,297,131,0,10036,607,0,5,0,10,0,0,68,1,10,6,0,1,0,0,0,31,0,0,51,0,109,77,40161,31224,23320,282,12,0,0,0,0,1,0,324,125,782,1470,13531,0,0,0,12636,1,505,0,210,15,289,330,0,10022,7379,0,7,0,8,1,0,67,1,5,7,0,1,0,0,0,14,1,0,40,1,99,88,48391,24423,21891,64272,29532,796,0,105,0,84115,44200,8443,49041,35873,78114,132,16459,52549,36236,4728,1085,107,43412,25451,21139,3820,883,94270,0,0,0,0,435,0,0,0,1
2016-07-27 15:28:00,1,94872,0,16,94857,0,1016,0,0,0,0,1,0,2,339,96,57,1528,14809,0,0,0,11340,0,469,0,141,8,227,176,0,9121,510,0,5,0,17,0,0,76,1,6,6,0,1,0,1,0,20,0,0,46,0,138,76,40031,31623,23219,336,13,1,0,0,0,0,2,349,137,509,1658,15162,1,0,0,11656,1,433,0,218,14,228,369,1,9101,7262,0,11,0,26,0,0,68,2,5,7,0,0,0,1,0,7,0,0,41,0,127,88,48004,24683,22186,60106,33735,934,0,98,0,84767,40443,8297,45293,33824,78680,180,16013,55972,32855,4766,1136,144,47239,23584,19627,3546,876,94548,0,0,0,0,325,0,0,0,1
2016-07-27 15:29:00,0,95073,0,24,95049,0,1331,1,0,0,0,0,0,0,341,96,51,1301,12979,0,0,0,12201,0,574,0,135,10,265,139,0,9790,505,0,8,0,13,0,1,69,1,7,5,0,0,0,0,0,32,1,0,46,0,216,77,39898,31416,23759,353,14,0,0,1,0,1,0,350,125,730,1377,13427,0,0,0,12581,0,546,0,200,17,259,400,0,9777,7273,0,8,0,12,0,1,65,1,5,5,0,0,0,0,0,15,0,0,44,1,192,87,47913,25171,21989,63616,30100,1228,0,129,0,84694,43351,8577,47934,35413,78432,158,16483,53618,35240,4765,1271,179,44326,25794,20418,3648,887,94700,0,0,0,0,373,0,0,0,1
2016-07-27 15:30:00,6,98408,0,30,98384,0,935,0,0,0,0,0,0,2,350,81,48,1318,14840,0,0,0,12367,0,619,0,195,8,278,113,0,9595,495,0,4,0,20,0,0,122,0,9,6,2,0,0,0,0,19,0,1,48,0,202,88,41475,32651,24288,307,13,1,0,0,0,0,2,348,110,534,1452,15367,0,0,0,12193,1,585,1,263,11,264,303,0,9610,7188,0,7,0,20,0,0,109,0,6,5,1,0,0,0,0,8,0,1,45,1,175,106,49096,25523,23795,63183,34274,845,0,112,0,88509,43665,8475,48463,35786,81117,172,17125,56657,36299,4169,1145,144,46670,26317,20972,3522,933,97869,0,0,0,0,545,0,0,0,1
2016-07-27 15:31:00,2,91509,0,27,91484,0,888,0,0,0,0,0,0,4,329,95,40,1388,12938,0,0,0,11468,0,524,0,158,6,293,107,0,9185,570,0,5,0,5,0,0,101,2,9,3,0,0,0,0,0,23,0,1,59,1,154,64,38201,30262,23048,273,13,0,0,1,0,0,2,339,127,586,1504,13186,0,0,1,11579,0,511,0,215,13,285,272,0,9255,7329,0,9,0,8,0,0,95,5,5,3,0,0,0,0,0,10,2,0,55,0,130,87,46006,23821,21684,61129,29477,807,0,98,0,81423,41568,8043,46667,34100,75618,141,15752,51910,33740,4556,1184,121,42842,24465,19603,3650,951,91095,0,0,0,0,416,0,0,0,1
2016-07-27 15:32:00,2,101392,0,24,101370,0,1143,1,0,0,0,0,0,0,136,124,35,1198,13729,0,0,0,12061,0,579,0,132,8,231,132,0,9867,550,0,6,0,10,0,0,107,0,7,6,0,3,0,1,0,20,0,0,43,1,108,55,40148,32031,29215,360,12,0,0,0,0,0,0,149,165,476,1295,14196,0,0,0,12108,0,542,0,199,19,216,367,0,10050,7318,0,8,0,12,0,0,107,3,5,5,0,2,0,1,0,11,0,0,41,1,85,73,48089,28685,24620,67200,33026,1066,0,102,0,86673,42975,8411,52174,35259,79934,154,21306,60755,34176,4958,1357,148,49189,26148,21133,3835,1089,101049,0,0,0,0,345,0,0,0,1
2016-07-27 15:33:00,4,96762,0,24,96742,0,1234,0,0,0,0,0,0,0,86,103,61,1434,13642,0,0,0,12061,0,506,0,126,3,333,155,0,9607,555,0,4,0,5,0,0,75,3,9,5,0,1,1,0,0,26,1,0,58,0,90,62,40071,31783,24912,455,12,0,0,0,0,0,0,107,139,798,1605,14068,1,1,0,11987,0,478,0,176,12,325,355,0,9780,7330,0,6,0,4,0,1,71,3,5,5,0,1,1,0,0,15,2,0,51,0,73,70,48145,24400,24221,63078,32441,1147,0,100,0,86285,42821,8672,48059,34860,78655,158,17953,55568,34926,4845,1275,152,45076,25902,20794,3974,1019,96355,0,0,0,0,411,0,0,0,1
