,srcip_private,srcip_public,srcip_default,dstip_private,dstip_public,dstip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chwhereen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp2,sport_ldaps,sport_cups,sport_imap4_ssl,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_irc,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chwhereen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp2,dport_ldaps,dport_cups,dport_imap4_ssl,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_irc,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_tcp,protocol_udp,protocol_icmp,protocol_igmp,protocol_other,tcpflags_URG,tcpflags_ACK,tcpflags_PSH,tcpflags_RST,tcpflags_SYN,tcpflags_FIN,srctos_zero,srctos_192,srctos_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,label_background,label_dos,label_scan11,label_scan44,label_nerisbotnet,label_blacklist,label_anomaly_udpscan,label_anomaly_sshscan,label_anomaly_spam,outcome.multiclass
2016-07-27 22:20:00,1,83897,0,23,83875,0,815,0,0,0,1,0,0,0,327,80,32,1268,11602,0,0,0,11316,0,339,0,122,31,131,104,0,8017,555,0,16,2,31,0,0,101,1,0,2,0,0,1,0,1,36,1,1,46,0,70,39,34993,27862,21043,243,12,0,0,1,1,1,0,334,113,805,1343,11726,1,1,0,12030,0,321,0,230,37,149,251,2,8272,7240,0,20,2,34,0,0,109,3,0,2,0,0,1,0,1,23,0,1,34,1,101,81,43724,21143,19031,56712,26355,759,0,72,4,73624,39444,8852,46368,33241,68346,142,15410,45182,33112,4365,1102,137,37202,22993,19463,3403,837,83745,0,0,0,0,153,0,0,0,0
2016-07-27 22:21:00,1,81474,0,16,81459,0,744,0,0,0,0,0,0,1,327,81,43,1194,11215,0,0,0,10589,0,513,0,116,4,180,122,0,7632,542,0,10,0,4,0,0,62,0,0,3,0,1,0,0,0,30,0,0,40,0,53,37,33470,27967,20038,198,12,0,0,0,0,2,1,338,117,767,1279,11479,0,1,1,11223,0,494,0,239,14,188,280,0,7899,7234,0,17,0,4,0,0,70,2,0,4,0,1,0,0,0,21,0,0,29,0,72,105,42272,21048,18155,55229,25482,690,0,74,0,71625,38576,8257,45333,33014,65593,122,15760,43289,32254,4504,1306,122,35735,22297,18852,3624,967,81352,0,0,0,0,123,0,0,0,0
2016-07-27 22:22:00,1,85441,0,23,85419,0,930,0,0,0,0,0,0,2,332,77,60,1281,11914,0,0,0,10482,0,427,0,121,5,156,119,0,8579,571,0,16,0,21,0,0,51,0,0,3,0,0,0,0,0,34,0,0,52,0,75,67,35248,29985,20209,269,12,0,0,1,0,4,2,358,99,991,1354,12033,0,1,0,11026,0,405,0,235,14,165,363,0,8777,7286,0,19,0,24,0,0,63,0,0,3,0,0,0,0,0,25,0,0,41,0,93,105,43929,23158,18355,57497,26993,868,0,84,0,75319,39821,8938,46919,34143,68405,130,16907,45789,33681,4557,1261,154,37587,22654,20741,3584,876,85173,0,0,0,0,137,0,0,132,6
2016-07-27 22:23:00,1,83134,0,20,83115,0,971,2,0,0,0,0,0,4,351,72,69,1237,10307,0,0,0,10454,0,297,0,138,6,163,186,0,8325,536,0,14,0,4,0,0,61,1,0,2,0,0,1,0,1,33,1,2,46,1,68,55,33311,29768,20056,301,12,0,0,0,1,1,4,339,827,1037,1423,10771,0,0,0,10987,0,282,0,232,11,179,355,0,8550,7230,0,16,0,4,1,0,67,2,0,3,0,0,1,0,1,24,0,0,42,0,86,79,43068,21802,18265,57483,24657,887,0,108,0,72257,39464,8815,46917,32829,65735,139,17261,43615,33323,4734,1319,144,35547,22719,20370,3597,901,82563,0,0,0,0,212,0,0,360,6
2016-07-27 22:24:00,1,79843,0,26,79818,0,803,2,0,0,0,0,0,0,317,62,68,1115,9927,0,0,0,10424,0,489,0,124,27,128,131,0,8149,563,0,7,0,8,0,0,95,1,0,4,0,0,0,1,0,28,2,0,44,0,87,64,32528,27996,19320,227,12,0,0,1,0,1,0,332,101,455,1168,10226,1,0,2,11449,1,474,0,241,37,152,319,1,8441,7244,0,11,0,8,1,1,79,1,0,4,0,0,0,0,0,22,2,0,39,0,95,101,41415,21405,17024,55940,23081,759,0,64,0,70132,38843,8393,45341,33116,64158,156,15530,41448,32829,4537,936,94,34057,22418,19219,3431,719,79373,0,0,0,0,275,0,0,196,6
2016-07-27 22:25:00,1,78935,0,22,78914,0,851,0,0,0,0,0,0,0,308,51,90,1089,9967,0,0,0,10532,0,262,0,121,20,145,111,0,7990,460,0,12,0,14,0,0,86,1,1,4,0,0,3,0,0,22,0,0,47,0,50,44,32194,27156,19586,221,12,2,0,0,1,0,0,325,81,981,1174,10592,0,2,1,11226,1,254,0,245,30,167,261,1,8185,7182,0,16,0,14,0,0,82,3,1,4,0,0,1,0,0,17,0,0,44,1,74,92,41493,20255,17188,55012,23052,805,0,67,0,68809,37728,8430,44448,32483,63233,128,15575,41782,31675,4467,926,86,34567,21124,19061,3438,746,78613,0,0,0,0,181,0,0,142,6
2016-07-27 22:26:00,0,82869,0,26,82843,0,892,0,0,0,0,0,0,0,326,76,94,1316,10232,0,0,0,10278,0,543,0,131,5,160,125,0,8606,534,0,6,2,7,0,0,79,0,1,0,0,0,0,0,1,46,0,3,48,1,64,38,33509,29094,20266,256,12,0,0,0,0,1,0,333,102,1915,1396,10783,0,0,0,10967,2,521,1,255,11,163,294,0,8889,7230,0,7,2,10,0,1,78,1,1,0,0,0,0,0,0,30,0,2,34,2,84,114,43684,21199,17986,57808,24138,839,0,84,0,71629,39686,9128,47242,33238,65462,148,17259,43662,33691,4392,995,129,35887,22663,20069,3415,835,82160,0,0,0,0,175,0,0,534,6
2016-07-27 22:27:00,2,86543,0,36,86509,0,1092,0,0,0,0,0,0,0,321,93,88,1384,10914,0,0,0,9492,0,373,0,100,7,181,147,0,8011,555,0,7,0,4,0,0,86,0,0,2,0,0,1,1,0,22,1,0,46,0,64,57,32980,32404,21161,302,12,1,0,1,0,2,0,324,130,3055,1494,11147,1,0,1,10323,0,360,0,206,16,198,390,1,8207,7263,0,14,0,4,0,1,97,0,0,2,0,0,0,0,0,13,1,0,37,1,79,121,44033,24768,17744,56601,28829,1031,0,84,0,74036,37357,8421,46254,30376,65215,111,21219,49321,31659,4408,1040,117,37757,25233,19403,3435,717,85763,0,0,0,0,222,0,0,560,6
2016-07-27 22:28:00,2,81333,0,27,81308,0,887,0,0,0,0,0,0,0,335,57,86,2528,9994,0,0,0,10158,0,293,0,114,7,164,176,0,7917,558,0,5,0,13,0,0,63,1,0,2,0,0,0,0,0,46,0,1,42,0,49,29,33449,27969,19917,278,12,0,0,0,0,0,0,353,85,866,2687,10175,1,1,0,10852,1,279,0,236,17,178,321,0,8147,7266,0,11,0,14,0,1,63,0,0,2,0,0,0,0,0,35,0,0,35,0,62,59,42237,21487,17611,57229,23200,840,0,66,0,71229,39903,9001,46421,32750,65916,124,15295,41901,33358,4770,1179,127,34833,23892,18065,3618,927,78257,0,0,0,0,210,0,0,2868,6
2016-07-27 22:29:00,2,86812,0,27,86787,0,1028,0,0,0,0,0,0,0,354,60,85,1560,10109,0,0,0,10840,0,504,0,138,6,159,135,0,8368,558,0,4,0,5,0,0,93,0,0,3,0,0,2,0,0,34,1,0,42,0,11,45,34113,28504,24197,294,13,0,0,2,0,0,0,352,87,797,1645,10200,0,2,0,11652,1,486,0,251,14,155,373,0,8507,7273,0,9,0,7,0,1,96,0,0,4,0,0,0,0,0,18,1,0,35,1,11,79,42727,24774,19313,61993,23771,945,0,105,0,73219,41037,8513,51212,34273,67965,176,18673,46169,34874,4472,1167,132,37963,25128,19391,3510,821,85699,0,0,0,0,155,0,0,960,6
2016-07-27 22:30:00,1,86588,0,24,86565,0,883,2,0,0,0,0,0,2,449,56,87,1023,11821,0,0,0,11591,0,349,3,106,3,133,125,0,8635,591,0,7,1,10,0,0,96,3,1,6,0,0,3,0,2,47,1,0,49,0,7,43,36072,29088,21429,250,12,1,0,0,0,1,2,461,87,531,1095,11969,0,0,0,12225,0,336,2,232,11,147,276,0,8823,7290,0,12,1,10,0,0,90,337,1,244,0,0,3,0,1,25,2,0,41,1,7,85,44275,23566,18748,59714,25970,835,0,70,0,76050,41350,8387,47939,36171,70373,152,16064,45685,34821,4907,1064,112,38303,22868,20771,3767,880,86180,0,0,0,0,409,0,0,0,0
2016-07-27 22:31:00,1,82139,0,31,82109,0,826,0,0,0,0,0,0,0,328,62,49,1071,10760,0,0,0,10657,0,553,0,123,6,165,137,0,8030,492,0,7,0,6,0,0,52,1,0,14,0,0,0,0,0,23,0,1,44,0,6,37,33426,27914,20800,235,12,2,0,2,1,0,0,341,91,453,1214,11420,0,0,1,11380,0,529,0,238,17,169,272,0,8088,7183,0,8,0,7,0,1,59,160,0,630,0,0,0,0,0,11,0,0,31,0,7,101,42127,22004,18009,56731,24558,768,0,83,0,71504,39095,7949,46598,33527,66345,134,15661,43439,33147,4428,981,145,35995,22724,19144,3477,800,81877,0,0,0,0,263,0,0,0,0
2016-07-27 22:32:00,1,84628,0,28,84601,0,1120,2,0,0,0,0,0,3,331,56,33,1008,10818,0,0,0,10655,0,309,3,143,7,122,134,0,8721,478,0,7,2,8,0,0,79,10,0,8,0,0,1,0,0,42,1,0,54,0,3,38,34136,29108,21385,344,12,2,0,0,0,0,3,329,87,637,1097,11271,1,0,0,11386,2,295,3,285,14,131,387,1,9020,7211,0,11,2,8,1,0,85,538,0,454,0,0,0,0,0,27,2,0,47,0,10,72,42998,23069,18562,58215,25275,1057,0,82,0,73658,39953,8613,47445,33965,67942,141,16546,44830,33302,5206,1184,107,37108,22432,20411,3808,870,84322,0,0,0,0,175,0,0,132,6
2016-07-27 22:33:00,1,87547,0,29,87519,0,1189,0,0,0,0,0,0,6,336,57,35,1262,11995,0,0,0,10023,0,494,0,123,5,160,154,0,9103,501,0,7,0,9,0,0,55,7,0,6,1,0,0,0,0,32,0,0,28,0,6,44,35625,28613,23310,382,12,0,0,0,0,0,6,359,94,609,1409,12220,0,0,1,10729,1,481,2,254,12,163,326,0,9198,7211,0,13,0,9,0,0,46,662,0,550,1,0,0,0,0,21,0,0,23,0,10,79,43964,23527,20057,58662,27670,1136,0,80,0,75997,39898,9207,47758,33437,70210,148,17190,47931,33394,4885,1231,107,38779,23420,20720,3693,936,86880,0,0,0,0,240,0,0,428,6
2016-07-27 22:34:00,0,80637,0,26,80611,0,1023,0,0,0,0,0,0,0,319,91,28,1074,9682,0,0,0,10314,0,327,0,129,7,161,149,0,8350,524,0,8,0,7,0,0,75,8,0,12,0,0,0,1,0,18,0,0,39,0,3,54,32365,27547,20725,324,12,0,0,1,0,0,0,323,111,1056,1117,9912,0,0,0,11024,0,323,0,231,15,166,350,0,8457,7231,0,13,0,7,0,0,90,649,0,514,0,0,0,1,0,12,0,0,28,0,4,98,41158,22043,17436,57106,22492,930,0,109,0,69256,38550,8876,46371,32729,64901,140,15596,42345,32292,4596,1251,153,34653,22279,19088,3700,916,80188,0,0,0,0,193,0,0,256,6
2016-07-27 22:35:00,3,87408,0,22,87389,0,894,2,0,0,0,0,0,1,324,157,41,1157,11074,0,0,0,10207,0,527,0,131,10,145,126,0,7938,548,0,7,0,7,0,0,53,9,1,83,1,0,0,0,3,24,0,0,50,0,38,44,33434,28162,25815,260,12,0,0,0,0,0,1,328,765,731,1220,11522,0,0,0,11055,1,508,1,254,18,152,273,0,8163,7245,0,7,0,7,0,1,44,600,0,4975,1,0,0,0,1,18,1,0,37,0,39,92,43023,26856,17532,61239,25258,844,0,70,0,70974,38035,8698,50989,32085,71151,177,16083,49886,31968,4428,1021,108,39844,24673,18757,3333,804,87066,0,0,0,0,145,0,0,200,6
2016-07-27 22:36:00,2,84157,0,28,84131,0,832,0,0,0,0,0,0,9,325,49,31,1365,11187,0,0,0,10563,0,331,0,113,51,149,122,0,8188,577,0,6,0,5,1,0,57,2,0,44,0,0,0,1,0,29,0,0,55,0,7,42,34074,28549,21536,222,12,1,0,0,0,0,16,332,76,483,1440,11494,0,0,0,11321,1,315,0,221,57,157,300,0,8341,7284,0,9,0,5,1,0,69,321,0,509,0,0,0,1,0,14,0,0,42,0,8,112,42639,22845,18675,57144,26157,771,0,87,0,72734,38793,8862,46920,32642,68246,149,15764,45793,32664,4492,1100,110,37481,23044,19165,3626,843,83432,0,0,0,0,169,0,0,558,6
2016-07-27 22:37:00,2,78745,0,27,78720,0,812,0,0,0,0,0,0,0,367,62,29,1337,9929,0,0,0,10231,0,464,0,140,69,159,131,0,8025,514,0,6,0,4,0,0,40,0,0,47,1,0,1,0,0,26,1,1,44,0,5,45,32415,26902,19430,218,12,0,0,0,1,2,0,356,95,539,1412,10112,0,1,1,11140,0,450,0,254,73,179,324,0,8144,7208,0,10,0,6,0,1,45,0,0,46,1,0,1,0,0,13,0,1,32,1,7,86,40971,20796,16980,55393,22509,757,0,88,2,68624,38518,8822,45305,32024,64356,110,14281,40704,32271,4635,998,139,33986,21667,18694,3547,853,77804,0,0,0,0,289,0,0,654,6
2016-07-27 22:38:00,1,83399,0,34,83366,0,979,0,0,0,0,0,0,1,366,71,29,2478,10198,0,0,0,10352,0,457,0,119,103,154,154,0,8218,542,0,10,0,13,0,0,62,0,0,58,1,0,0,0,0,26,3,1,44,0,5,37,34413,27964,21023,244,12,0,0,0,1,0,1,375,102,517,2630,10309,0,0,0,11247,1,435,0,226,110,157,358,0,8213,7244,0,14,0,14,1,0,64,1,0,58,0,0,0,0,0,14,1,0,32,0,10,69,42702,22364,18334,59068,23328,930,0,74,0,72354,40961,10037,48416,33955,67902,136,15362,42609,34778,4673,1176,164,35590,24269,19114,3551,876,80268,0,0,0,0,199,0,0,2933,6
2016-07-27 22:39:00,2,81879,0,26,81855,0,908,0,0,0,0,0,0,0,373,68,30,1417,9781,0,0,0,11524,0,381,0,128,134,154,139,0,8021,594,0,8,0,7,0,0,62,1,0,44,2,1,1,0,0,28,0,0,49,1,2,48,33833,28206,19842,253,12,0,0,0,1,0,0,361,99,486,1469,9982,0,0,0,12209,0,368,0,237,140,158,285,1,8277,7299,0,7,0,6,0,0,69,2,0,44,2,1,1,0,0,15,0,0,42,0,9,81,42163,21980,17738,58251,22697,826,0,107,0,71575,41223,8867,48055,34409,66617,153,15111,41334,34875,4427,1096,149,34282,23894,19361,3551,792,80651,0,0,0,0,206,0,0,1024,6
2016-07-27 22:40:00,0,82356,0,29,82327,0,754,2,0,0,0,0,0,8,394,64,23,1104,10329,0,0,0,11113,0,353,0,140,28,137,136,0,8465,533,0,7,0,6,0,0,82,1,0,68,0,1,1,0,1,28,0,1,43,0,3,56,33782,28514,20060,248,12,1,0,1,0,1,8,367,98,477,1196,10488,0,1,1,11766,1,344,0,261,32,146,320,1,8771,7249,0,9,0,7,0,0,80,2,0,68,0,1,1,0,1,15,0,0,37,1,6,93,42283,22137,17936,57779,23803,703,0,71,0,72226,40635,8449,47584,34506,66496,132,15728,42336,34118,4778,1010,114,35096,22479,20285,3656,840,82122,0,0,0,0,170,0,0,64,6
2016-07-27 22:41:00,2,80021,0,27,79996,0,824,0,0,0,0,0,0,1,325,47,44,969,9545,0,0,0,10939,0,476,0,142,10,138,127,0,8368,544,0,8,0,8,0,0,44,0,1,51,0,1,1,0,0,37,0,1,32,1,4,64,32660,27012,20351,241,12,0,0,0,0,0,1,334,66,1329,1023,9653,0,1,1,11641,0,457,0,261,16,151,295,1,8563,7264,0,9,0,8,0,0,47,1,0,51,0,1,1,0,0,18,0,1,27,4,13,132,41792,20470,17761,57464,21712,777,0,70,0,69305,40030,8569,47836,34372,64620,150,15253,40393,33606,4827,1099,98,32808,22356,20222,3751,886,79742,0,0,0,0,225,0,0,56,6
2016-07-27 22:42:00,0,77907,0,23,77884,0,826,0,0,0,0,0,0,0,313,53,33,677,7975,0,0,0,11341,0,416,0,138,7,126,116,0,8405,521,0,4,0,7,0,0,54,2,0,48,1,0,0,0,0,24,0,0,48,1,95,55,31125,27277,19505,220,12,0,0,0,0,0,0,319,71,863,757,8082,1,0,0,12163,0,407,0,252,14,146,299,1,8700,7221,0,4,0,9,0,0,59,5,0,1372,1,0,0,0,0,15,0,0,44,0,95,105,40020,21293,16594,58718,18337,776,0,76,0,66190,39301,8347,48000,34745,61966,133,15808,39102,32949,4717,1025,114,32656,20521,20227,3647,856,77527,0,0,0,0,206,0,0,174,6
2016-07-27 22:43:00,1,82447,0,27,82421,0,972,0,0,0,0,0,0,1,328,75,79,856,9145,0,0,0,11117,0,278,0,129,9,142,143,0,8609,481,0,6,0,6,0,0,44,1,1,42,1,1,0,0,0,33,0,0,43,0,6,61,32521,29026,20901,244,12,0,0,0,0,1,1,342,83,3596,967,9258,0,0,0,11947,1,258,1,252,12,153,357,0,8874,7198,0,7,0,5,0,0,44,3,1,41,0,1,0,0,0,22,0,0,39,0,9,96,44066,20848,17534,60156,21303,915,0,74,0,69130,39661,8624,49890,34400,64568,130,17750,42959,33558,4680,1124,127,34986,22480,20651,3514,817,81743,0,0,0,0,281,0,0,424,6
2016-07-27 22:44:00,1,75471,0,22,75450,0,848,0,0,0,0,0,0,0,317,96,62,549,6640,0,0,0,10848,0,497,0,132,28,108,118,0,8522,523,0,5,2,16,0,1,50,1,0,51,0,0,0,0,0,43,0,0,43,0,3,62,29456,26673,19343,215,12,0,0,1,0,0,0,333,97,2532,578,6842,0,0,1,11737,1,479,0,254,43,123,314,1,8801,7227,0,7,2,15,2,0,55,0,0,51,0,0,0,0,0,29,0,0,35,0,9,103,40138,19319,16015,58445,16155,791,0,81,0,63507,39019,7952,48045,34429,58676,147,16649,36738,33075,4301,1190,168,30077,20976,19971,3593,854,75108,0,0,0,0,117,0,0,247,6
2016-07-27 22:45:00,0,76859,0,29,76830,0,966,2,0,0,0,0,0,0,323,69,64,680,8291,0,0,0,10831,0,370,0,112,19,132,122,0,8250,529,0,6,0,7,1,0,41,1,0,20,0,1,0,0,1,20,1,0,38,0,3,47,30904,26465,19490,285,12,2,0,2,0,3,0,334,78,755,738,8412,1,0,2,11801,0,369,0,226,33,142,320,0,8202,7242,0,9,0,6,0,1,54,3,0,19,0,0,0,0,0,11,0,0,33,0,11,90,39428,20308,17123,56303,19567,896,0,93,0,66416,38018,8154,45333,33257,61136,122,15601,39047,32064,4352,1215,181,31829,20919,19622,3621,868,76435,0,0,0,0,218,0,0,206,6
2016-07-27 22:46:00,0,79066,0,20,79046,0,845,0,0,0,0,0,0,0,319,77,61,739,8151,0,0,0,10905,0,497,0,122,16,115,124,0,7739,504,0,6,0,6,0,0,68,2,0,0,0,0,0,0,0,18,2,0,37,1,4,117,30383,29895,18788,224,14,0,0,0,1,0,0,324,82,800,863,8318,0,0,1,11913,1,479,0,251,29,124,317,0,7959,7220,0,6,0,5,0,0,66,3,0,0,0,0,0,0,0,13,2,0,35,0,5,3915,39434,23353,16279,59294,18909,797,0,66,0,65192,38246,8065,49065,33467,59836,127,19103,41174,31699,5043,1047,103,33832,21136,19248,4000,850,78415,0,0,0,0,157,0,0,494,6
2016-07-27 22:47:00,1,85042,0,20,85023,0,973,0,0,0,0,0,0,0,308,68,63,3320,8542,0,0,0,11497,0,350,0,144,9,160,138,0,8299,530,0,10,0,13,0,0,56,0,0,1,0,0,0,0,1,44,0,1,47,0,111,35,34577,29164,21302,321,12,1,0,1,0,2,0,316,80,1412,3378,8749,1,0,0,12546,1,330,0,269,18,169,325,0,8484,7221,0,16,0,15,0,0,58,2,0,0,0,0,0,0,0,25,0,1,38,0,97,76,44146,22111,18786,63645,20404,914,0,80,0,74436,43243,10777,53129,38101,65472,143,19428,41781,36561,5555,1027,119,31987,27042,20845,4331,838,84021,0,0,0,0,326,0,0,696,6
2016-07-27 22:48:00,1,88104,0,30,88075,0,1116,0,1,0,0,0,0,1,342,62,49,3510,7745,0,0,0,11213,0,519,0,109,8,143,176,0,8478,635,0,11,0,8,0,0,49,0,0,3,0,2,0,0,0,46,1,0,47,0,2,36,34267,32917,20921,288,12,1,0,0,1,0,1,351,74,1355,3660,7995,0,0,0,12118,3,500,0,196,14,154,365,0,8718,7337,0,16,0,7,0,0,51,1,0,2,0,0,0,0,0,25,1,0,41,0,5,66,43764,25640,18701,63614,23344,1057,0,90,0,77262,43777,11136,53251,37260,70145,230,17730,44680,37384,4711,1208,122,31325,31352,20735,3810,883,84797,0,0,0,0,357,0,0,2951,6
2016-07-27 22:49:00,0,78778,0,15,78763,0,999,0,0,0,0,0,0,0,332,76,56,862,7778,0,0,0,11732,0,403,0,128,10,154,122,0,8806,545,0,9,2,10,0,0,67,1,0,2,0,1,0,0,0,33,0,1,51,0,3,47,32180,27440,19158,242,12,1,0,0,1,0,0,349,79,600,893,8017,0,1,0,12769,3,397,1,222,17,171,312,0,8990,7255,0,13,2,11,1,0,71,2,0,3,0,0,0,0,0,16,1,0,49,0,4,100,40887,20659,17232,58690,19070,950,0,68,0,69018,41998,8888,48584,36225,63127,163,15488,37074,35635,4794,1152,123,30265,22817,21139,3751,806,77551,0,0,0,0,232,0,0,995,6
2016-07-27 22:50:00,4,76617,0,16,76605,0,826,0,0,0,0,0,0,5,325,64,66,430,7439,0,0,0,11158,0,329,0,130,13,110,110,0,8813,580,0,12,0,9,0,0,64,0,0,2,0,0,1,0,1,44,0,3,33,0,2,47,30577,27035,19009,256,12,0,0,0,0,0,5,336,78,1567,496,7887,1,0,0,12026,0,310,1,213,16,131,288,1,8895,7260,0,13,0,13,0,1,69,2,0,2,0,0,0,0,0,23,0,2,27,0,4,100,40233,20185,16203,58046,17715,744,0,116,0,65302,39152,8628,47327,34308,60317,125,16179,37814,32843,4628,1187,149,31036,20623,20260,3780,921,76403,0,0,0,0,160,0,0,58,6
2016-07-27 22:51:00,0,78550,0,24,78526,0,888,2,0,0,0,0,0,0,330,81,39,610,8609,0,0,0,11206,0,522,0,121,10,139,140,0,8320,530,0,7,0,7,0,0,45,0,0,2,3,0,2,0,0,36,1,0,34,0,1,42,31697,26268,20585,242,12,0,0,1,0,0,0,330,85,1360,703,8834,0,0,1,12131,0,504,0,191,12,152,336,0,8548,7247,0,7,0,11,0,0,49,0,0,2,2,0,0,0,0,18,0,0,28,0,3,120,41188,18933,18429,57022,20625,836,0,67,0,67939,38019,8013,45802,34416,62293,149,16108,40686,32168,4390,1181,125,32562,21164,20392,3504,928,78353,0,0,0,0,133,0,0,64,6
2016-07-27 22:52:00,0,73156,0,19,73137,0,676,0,0,0,0,0,0,0,313,52,32,502,6587,0,0,0,10971,0,303,0,131,8,140,110,0,8698,569,0,6,0,6,0,0,52,0,0,1,0,0,0,0,2,46,0,1,42,18,20,43,29244,25278,18634,185,12,0,0,0,0,0,0,324,71,780,566,6721,1,1,0,11813,1,285,1,209,13,161,299,2,8933,7248,0,5,0,9,0,0,59,1,0,2,0,0,0,0,0,27,0,1,37,0,16,97,38034,18364,16758,56127,16333,640,0,56,0,63158,38704,8246,45919,34328,58009,132,15015,34691,32475,4663,1230,97,28109,19822,20554,3729,942,72725,0,0,0,0,247,0,0,184,6
2016-07-27 22:53:00,1,78594,0,28,78567,0,854,0,0,0,0,0,0,0,340,67,30,852,8792,0,0,0,11199,0,494,0,119,9,168,153,0,8638,471,0,4,0,3,0,0,37,0,0,1,1,1,0,0,1,36,1,0,37,12,3,53,32330,26249,20016,272,12,0,0,0,0,0,0,337,98,505,1016,8919,0,0,0,12002,1,482,0,199,12,173,358,0,8801,7201,0,6,0,5,0,0,39,1,0,1,0,1,0,0,0,20,0,0,33,0,5,95,40869,19813,17913,57412,20302,797,0,84,0,68876,40254,8840,47013,35226,63525,152,14918,38174,33760,5222,1320,119,31621,20974,21005,4034,961,77914,0,0,0,0,251,0,0,430,6
2016-07-27 22:54:00,0,77960,0,22,77938,0,771,0,0,0,0,0,0,1,329,48,32,644,7952,0,0,0,11570,0,330,0,125,9,102,126,0,8142,535,0,4,0,7,0,0,73,0,1,2,0,0,0,0,0,51,1,1,45,17,1,54,30872,27538,19550,232,12,0,0,0,1,1,0,337,78,849,685,8147,0,0,1,12421,1,312,1,216,16,127,301,1,8389,7275,0,7,0,8,0,0,80,3,1,2,0,0,0,0,0,28,0,1,36,1,1,103,39870,19768,18322,56974,20195,718,0,73,0,67912,39428,7998,46402,34789,61221,115,16624,38715,32915,4907,1272,151,30871,22301,19875,3975,938,77531,0,0,0,0,168,0,0,261,6
2016-07-27 22:55:00,1,74964,0,23,74942,0,814,0,0,0,0,0,0,0,312,46,38,541,7860,0,0,0,11246,0,433,0,147,9,131,106,0,8220,527,0,4,0,9,0,0,53,0,0,3,0,1,0,0,0,40,0,0,50,19,3,49,30594,25249,19122,199,12,0,0,2,0,1,0,343,82,850,621,8081,0,3,0,12148,0,418,1,248,12,146,294,0,8456,7206,0,6,0,10,1,0,64,1,0,4,0,0,0,0,0,21,0,0,42,0,5,112,39585,18817,16563,55896,18233,765,0,71,0,64864,38797,8223,45826,34341,59495,138,15332,36355,32274,4957,1236,143,29773,20240,20118,3923,911,74481,0,0,0,0,288,0,0,196,6
2016-07-27 22:56:00,0,74738,0,21,74717,0,866,0,0,0,0,0,0,0,324,105,25,669,7678,0,0,0,10495,0,417,0,133,7,133,128,0,8087,575,0,4,2,6,0,0,51,0,0,3,1,0,0,0,1,36,0,0,46,16,236,35,29801,25862,19075,239,13,0,0,0,0,0,0,334,113,758,746,7970,1,0,0,11306,1,399,0,230,14,149,279,0,8373,7307,0,6,2,6,0,0,67,0,0,4,1,0,0,0,1,19,0,0,32,0,216,101,38773,18797,17168,54441,19411,790,0,96,0,64722,37034,8332,44023,32669,59208,148,15382,37678,31303,4341,1269,147,30389,20804,19009,3591,944,74048,0,0,0,0,207,0,0,483,6
2016-07-27 22:57:00,2,76077,0,19,76060,0,772,2,0,0,0,0,0,3,320,50,35,801,7812,0,0,0,10339,0,258,0,127,5,153,139,0,8446,523,0,4,0,6,0,0,66,1,0,5,0,1,1,0,1,22,1,0,59,28,3,40,29956,26126,19997,244,12,1,0,0,0,1,2,323,101,1086,889,8474,0,2,1,11435,0,247,1,249,16,177,328,0,8709,7250,0,6,0,7,0,0,88,3,0,3,0,1,1,0,0,14,1,0,43,1,5,88,40053,18811,17215,55888,19397,720,0,74,0,65507,38120,8475,45348,32961,59782,161,16136,38239,31788,4824,1098,130,31611,20051,19868,3716,833,75432,0,0,0,0,171,0,0,476,6
